Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
23166,1.01,Ideal,G,VS2,62.1,58.0,6.38,6.43,3.98,6587
20794,1.6,Very Good,I,VS1,62.3,59.0,7.46,7.51,4.66,10238
8452,0.78,Ideal,E,VS2,62.0,55.0,5.95,5.89,3.67,3276
17676,1.13,Premium,J,VS1,61.1,59.0,6.74,6.67,4.1,4873
10105,0.3,Very Good,G,VS1,61.2,59.0,4.28,4.32,2.63,605
15388,0.4,Very Good,E,SI1,61.4,58.0,4.77,4.81,2.94,687
17121,1.09,Ideal,J,SI1,60.7,58.0,6.64,6.68,4.04,4611
24836,0.3,Ideal,G,VVS1,62.3,54.0,4.31,4.33,2.69,789
25164,1.25,Very Good,G,VS1,60.7,56.0,6.93,7.01,4.23,9116
18937,0.42,Premium,F,SI1,62.7,55.0,4.83,4.8,3.02,992
20419,0.37,Premium,F,VS2,61.9,59.0,4.57,4.61,2.84,746
25838,0.3,Ideal,H,VS2,61.9,57.0,4.28,4.31,2.66,491
7614,0.34,Ideal,F,VVS1,61.1,56.0,4.5,4.53,2.76,1174
19167,0.53,Good,E,SI1,63.1,56.0,5.15,5.19,3.26,1355
5526,0.44,Ideal,D,VS1,62.3,55.0,4.88,4.85,3.03,1294
12681,0.7,Good,H,SI1,63.7,59.0,5.53,5.59,3.54,2218
15225,0.9,Premium,H,VS2,61.3,59.0,6.24,6.19,3.81,4082
24338,0.27,Ideal,F,VVS2,60.0,62.0,4.21,4.22,2.53,583
15644,0.52,Ideal,I,VVS2,62.2,57.0,5.18,5.11,3.2,1316
18772,0.77,Ideal,D,VS2,61.3,56.0,5.87,5.9,3.61,3442
6978,2.06,Premium,G,SI2,61.8,58.0,8.15,8.1,5.02,16587
13156,0.9,Ideal,H,VS1,61.9,56.0,6.17,6.23,3.84,4689
5120,0.32,Ideal,F,VVS2,60.8,58.0,4.39,4.43,2.68,837
11544,2.02,Good,J,SI1,63.5,60.0,7.93,7.98,5.05,12798
5807,0.3,Ideal,D,VVS2,61.5,55.0,4.34,4.38,2.68,1041
5923,0.42,Ideal,F,VS2,62.0,55.0,4.79,4.82,2.98,872
22942,0.32,Good,E,SI1,62.5,61.0,4.32,4.35,2.71,564
8259,0.27,Ideal,H,VS1,62.2,56.0,4.12,4.15,2.57,449
26940,1.74,Very Good,H,SI2,62.1,59.0,7.65,7.78,4.79,10086
15829,0.71,Ideal,E,VS2,61.7,56.0,5.73,5.75,3.54,2709
11290,0.53,Premium,F,SI1,61.4,58.0,5.19,5.17,3.18,1324
6068,1.01,Fair,F,SI1,65.9,60.0,6.25,6.17,4.09,4561
24012,0.44,Ideal,D,VS1,62.3,55.0,4.84,4.88,3.03,1235
16470,2.14,Premium,I,SI1,59.5,59.0,8.42,8.36,4.99,15499
11657,1.68,Ideal,G,VS2,62.1,55.0,7.64,7.59,4.73,10838
2618,0.23,Very Good,E,VVS1,62.2,57.0,3.93,3.96,2.45,583
21412,0.58,Premium,E,SI1,61.6,59.0,5.38,5.33,3.3,1794
1604,1.04,Fair,E,SI2,67.5,56.0,6.28,6.22,4.22,4566
9522,0.33,Very Good,E,SI1,62.7,56.0,4.39,4.45,2.77,579
25652,0.34,Ideal,E,VS2,62.0,56.0,4.48,4.46,2.77,829
6715,0.41,Good,F,VS1,64.4,57.0,4.67,4.71,3.02,827
840,0.3,Ideal,H,VVS1,62.2,57.0,4.28,4.31,2.67,665
25054,1.61,Ideal,H,SI1,62.3,56.0,7.51,7.47,4.67,9341
19984,0.3,Very Good,G,VVS2,61.8,59.0,4.22,4.26,2.62,684
11346,1.1,Premium,D,VVS2,61.7,56.0,6.65,6.64,4.1,11233
7570,0.41,Ideal,H,VS2,61.5,55.0,4.78,4.81,2.95,743
24831,1.04,Premium,H,SI1,,59.0,6.59,6.55,3.97,4368
25556,1.28,Ideal,G,VVS2,61.2,54.0,7.03,7.06,4.31,10839
10436,0.42,Ideal,F,VVS2,61.1,57.0,4.84,4.82,2.95,1221
9329,1.63,Ideal,F,SI1,61.5,56.0,7.55,7.58,4.66,13363
14168,1.53,Fair,I,VS2,57.7,69.0,7.6,7.51,4.36,8996
5496,1.2,Premium,F,VS2,60.4,59.0,6.91,6.89,4.17,8796
5234,1.06,Premium,E,VS1,59.1,58.0,6.66,6.71,3.95,6669
14667,0.28,Ideal,D,VVS1,61.7,57.0,4.2,4.23,2.6,608
8075,0.31,Ideal,E,VS2,61.0,54.0,4.37,4.41,2.68,680
23438,0.3,Ideal,G,SI1,62.2,55.0,4.27,4.32,2.67,422
23203,1.17,Ideal,G,VS2,62.2,57.0,6.75,6.72,4.19,6321
7436,1.03,Ideal,G,SI1,62.4,57.0,6.47,6.52,4.05,4679
9888,0.72,Ideal,G,VS2,61.7,56.0,5.74,5.78,3.55,3012
9176,0.24,Very Good,F,VVS2,,57.0,4.03,4.06,2.48,538
24093,0.3,Premium,G,VS2,62.6,62.0,4.25,4.21,2.65,630
3335,0.31,Good,F,SI1,63.5,56.0,4.3,4.33,2.74,516
13742,0.3,Very Good,H,VS1,62.9,54.0,4.28,4.31,2.7,526
2826,1.32,Premium,F,SI1,59.7,60.0,7.11,7.16,4.26,7683
18213,0.83,Ideal,D,VS2,62.0,54.9,6.03,6.04,3.74,4378
13534,1.79,Good,G,SI2,57.8,59.0,8.07,7.94,4.63,9122
22094,0.8,Very Good,H,VS1,62.7,56.0,5.88,5.96,3.71,3144
16531,0.56,Ideal,F,SI1,62.3,55.0,5.27,5.32,3.3,1436
21255,1.05,Good,D,SI2,60.0,63.0,6.59,6.64,3.97,4560
25377,0.3,Premium,D,SI2,61.2,57.0,4.33,4.3,2.64,574
13593,1.2,Ideal,F,VS1,62.9,53.0,6.86,6.81,4.3,9032
12185,0.72,Very Good,E,SI2,61.0,59.0,5.73,5.78,3.51,3084
21332,0.31,Ideal,F,VS1,61.0,56.0,4.38,4.4,2.68,642
9358,1.02,Ideal,I,SI2,62.9,56.0,6.45,6.37,4.03,3521
26884,1.0,Very Good,G,VS2,63.1,61.0,6.38,6.33,4.01,5806
20981,0.31,Ideal,E,VVS2,59.7,61.0,4.4,4.41,2.63,755
25694,0.33,Premium,D,SI2,62.7,58.0,4.41,4.39,2.76,631
968,0.9,Ideal,G,VS2,62.7,56.0,6.25,6.15,3.89,4133
10629,0.52,Ideal,F,VVS2,62.1,54.0,5.17,5.2,3.22,1978
25405,0.8,Premium,E,SI1,62.9,60.0,5.89,5.87,3.7,3091
22194,1.01,Very Good,G,VS2,63.0,56.0,6.35,6.41,4.02,5759
15697,1.01,Premium,J,VS2,61.0,61.0,6.28,6.22,3.81,3722
6423,2.21,Premium,H,I1,62.2,58.0,8.31,8.27,5.16,6535
16811,0.26,Ideal,F,VS1,62.4,53.0,4.11,4.13,2.57,618
21337,0.33,Ideal,D,SI2,61.1,57.0,4.5,4.47,2.74,631
4529,1.5,Premium,F,SI1,61.9,60.0,7.26,7.21,4.48,10940
8591,0.71,Premium,G,VS2,61.9,62.0,5.72,5.69,3.53,2694
2284,1.7,Ideal,I,SI1,62.9,57.0,7.57,7.5,4.74,9901
5463,0.31,Very Good,F,VS2,62.7,57.0,4.31,4.36,2.72,500
15508,1.0,Good,G,VS2,64.1,58.0,6.22,6.32,4.02,5002
12979,0.3,Ideal,F,VS2,60.9,56.0,4.35,4.32,2.64,776
11110,0.7,Very Good,E,SI1,63.2,57.0,5.63,5.61,3.55,2518
21515,0.53,Ideal,F,VS1,62.1,57.0,5.21,5.16,3.22,1908
11557,1.22,Very Good,E,SI2,63.3,56.0,6.78,6.75,4.28,5739
10069,0.5,Very Good,F,VS2,62.8,57.0,5.05,5.08,3.18,1402
9680,0.33,Premium,E,SI1,59.6,60.0,4.51,4.48,2.68,545
21635,0.3,Ideal,E,VS1,60.7,57.0,4.36,4.31,2.63,911
18162,1.62,Premium,F,SI2,61.6,60.0,7.52,7.55,4.64,9106
25358,0.75,Fair,F,VS2,65.4,58.0,5.63,5.68,3.7,2648
9909,0.33,Ideal,D,VS2,62.6,56.0,4.43,4.39,2.76,1002
19132,0.31,Good,J,SI1,63.5,55.0,4.3,4.33,2.74,363
5297,0.51,Ideal,E,VS2,61.9,55.0,5.1,5.14,3.17,1675
18526,0.35,Ideal,F,VVS1,61.5,55.0,4.51,4.56,2.79,945
12826,0.45,Very Good,I,VVS1,63.0,56.0,4.88,4.9,3.08,947
13838,2.03,Very Good,E,SI2,63.0,61.0,7.99,8.04,5.05,15690
1113,1.47,Very Good,E,VS2,62.4,59.0,7.13,7.2,4.47,12547
23741,1.02,Very Good,E,SI2,58.7,63.0,6.61,6.55,3.86,4414
26897,0.32,Premium,G,VS1,62.1,58.0,4.39,4.37,2.72,828
13165,1.27,Premium,G,VVS2,61.0,58.0,6.96,7.01,4.26,10203
6136,1.5,Fair,H,SI2,64.6,59.0,7.2,7.11,4.62,6250
18253,0.86,Premium,I,I1,62.6,56.0,6.11,6.03,3.8,1828
4120,0.57,Fair,F,SI1,65.8,58.0,5.2,5.1,3.39,1133
11191,0.33,Ideal,E,VS2,61.8,55.0,4.45,4.48,2.76,723
20564,0.4,Ideal,H,VS1,61.1,57.0,4.74,4.78,2.91,815
18216,0.4,Very Good,E,SI1,60.8,62.0,4.72,4.76,2.88,687
9853,0.52,Very Good,H,VVS2,61.7,63.0,5.26,5.16,3.22,1605
26441,0.3,Ideal,E,VS2,62.5,56.0,4.3,4.28,2.68,844
8470,0.4,Ideal,H,SI2,62.2,55.0,4.75,4.77,2.96,540
8469,0.31,Good,H,SI1,63.6,57.0,4.31,4.28,2.73,558
12654,1.02,Very Good,F,SI1,62.5,57.0,6.35,6.41,3.99,4948
21765,0.62,Ideal,D,VS1,61.0,57.0,5.51,5.54,3.37,2562
13939,0.43,Ideal,E,VS2,62.2,57.0,4.84,4.8,3.0,1048
23030,2.28,Very Good,I,SI2,62.9,57.0,8.34,8.41,5.27,16041
412,0.75,Very Good,E,SI1,62.9,57.0,5.79,5.84,3.66,2753
18283,0.32,Premium,F,VS2,59.4,58.0,4.48,4.44,2.65,828
18926,0.31,Ideal,G,VS2,62.2,54.0,4.34,4.38,2.71,562
5226,0.55,Very Good,G,VVS1,60.8,58.0,5.25,5.3,3.21,1838
11184,0.33,Very Good,H,VS1,59.0,62.0,4.49,4.52,2.66,540
6175,0.95,Premium,D,SI2,60.1,61.0,6.37,6.35,3.82,4341
8130,0.54,Ideal,F,VS2,60.3,55.0,5.32,5.26,3.19,1786
20268,1.15,Very Good,D,VS2,61.4,57.0,6.7,6.78,4.14,7662
24633,1.51,Good,J,VS1,61.5,59.0,7.26,7.31,4.48,8271
16223,0.35,Premium,E,VS1,62.3,60.0,4.52,4.5,2.81,1063
17384,0.37,Ideal,D,VVS1,61.3,56.0,4.6,4.63,2.83,1764
14643,0.91,Ideal,E,SI1,61.4,54.0,6.26,6.24,3.84,5252
24863,1.0,Very Good,F,SI1,61.4,62.0,6.32,6.36,3.89,4851
21006,0.73,Ideal,I,VS2,62.1,54.0,5.79,5.8,3.6,2327
7865,1.0,Premium,F,VVS2,61.2,60.0,6.43,6.38,3.92,8400
13727,1.32,Ideal,G,VS1,61.4,54.0,7.09,7.13,4.37,9715
25984,0.5,Ideal,F,SI1,59.9,57.0,5.19,5.16,3.1,1286
15254,0.71,Premium,F,VS2,,56.0,5.88,5.82,3.47,2840
17534,0.8,Ideal,F,SI2,62.0,57.0,5.96,5.98,3.7,2495
9569,1.23,Premium,H,SI2,61.2,57.0,6.89,6.86,4.21,5373
2082,2.14,Premium,I,SI1,61.3,61.0,8.32,8.28,5.09,15913
17372,0.53,Ideal,G,VS2,61.0,55.0,5.23,5.24,3.2,1625
19991,0.27,Ideal,F,IF,61.8,55.0,4.16,4.19,2.58,796
8858,1.06,Premium,F,VS2,61.2,57.0,6.64,6.49,4.02,5942
10522,0.3,Premium,G,VS1,62.4,58.0,4.24,4.22,2.64,776
16181,1.01,Very Good,J,VS2,60.6,59.0,6.42,6.45,3.9,4337
9642,0.31,Premium,H,VVS1,60.5,58.0,4.43,4.4,2.67,907
4657,1.01,Very Good,H,SI1,61.8,59.0,6.37,6.41,3.95,4876
21133,1.02,Premium,F,SI2,62.5,58.0,6.47,6.4,4.02,3754
14027,0.28,Ideal,F,VVS2,61.6,55.0,4.22,4.26,2.61,612
19998,0.9,Ideal,F,SI1,61.5,56.0,6.25,6.2,3.83,4284
21692,1.4,Very Good,G,VS2,60.1,62.0,7.16,7.25,4.33,10351
16569,0.52,Ideal,D,SI1,62.7,56.0,5.17,5.14,3.23,1720
26555,0.73,Ideal,I,VVS1,61.8,57.0,5.75,5.77,3.56,3239
332,0.7,Ideal,H,VS2,62.4,58.0,5.67,5.71,3.55,2429
9222,1.35,Ideal,H,VS2,61.6,55.0,7.08,7.02,4.34,6502
11154,0.46,Very Good,G,VVS1,61.7,60.0,4.94,4.98,3.06,1413
16645,0.42,Ideal,H,VS1,62.0,57.0,4.8,4.82,2.98,847
16730,0.91,Very Good,G,SI2,,59.0,6.19,6.22,3.85,3238
1221,0.7,Good,D,SI2,63.6,62.0,5.61,5.55,3.55,2247
6438,0.64,Fair,I,VS2,55.3,69.0,5.85,5.69,3.19,1411
12499,2.18,Premium,H,SI2,59.4,61.0,8.49,8.45,0.0,12631
108,0.28,Very Good,G,SI1,62.0,55.0,4.2,4.25,2.62,382
18418,0.59,Ideal,G,VS1,61.3,55.0,5.42,5.44,3.33,2129
12705,0.4,Ideal,J,SI1,61.6,56.0,4.72,4.77,2.93,612
5639,1.17,Ideal,D,SI2,62.7,57.0,6.7,6.72,4.21,5842
9018,1.6,Fair,F,SI2,65.0,56.0,7.35,7.26,4.8,6272
19340,0.7,Premium,E,SI2,62.9,59.0,5.67,5.59,3.54,2307
22170,0.23,Very Good,E,VVS2,,63.0,3.98,4.05,2.37,485
6448,0.73,Very Good,D,SI1,63.1,57.0,5.74,5.7,3.61,2808
11258,0.3,Ideal,H,SI1,61.9,54.0,4.31,4.34,2.68,514
6630,0.31,Premium,D,VS2,62.6,59.0,4.33,4.3,2.7,942
10998,0.48,Ideal,I,VVS2,62.1,56.0,5.01,5.04,3.12,1061
18095,0.4,Ideal,E,VS2,62.3,56.0,4.75,4.72,2.95,975
1007,0.26,Very Good,E,VVS2,62.6,58.0,4.07,4.11,2.56,597
12207,0.43,Ideal,H,SI1,61.9,55.0,4.84,4.88,3.01,783
214,0.9,Very Good,G,SI2,61.1,55.0,6.21,6.26,3.81,3445
22628,1.01,Very Good,F,SI2,63.2,58.0,6.43,6.3,4.02,4299
12326,0.53,Ideal,I,VVS1,62.2,53.0,5.17,5.21,3.23,1435
16588,1.5,Premium,D,SI2,58.7,57.0,7.48,7.42,4.37,9173
12905,0.4,Ideal,G,IF,61.1,56.0,4.76,4.79,2.92,1257
14018,1.04,Premium,G,SI1,59.2,61.0,6.68,6.63,3.94,4811
6028,0.54,Premium,D,SI1,62.0,55.0,5.24,5.21,3.24,1786
3576,0.4,Ideal,G,IF,62.3,55.0,4.74,4.76,2.96,1229
4474,0.9,Ideal,G,VS1,61.8,56.0,6.19,6.24,3.84,4931
11510,0.31,Ideal,H,SI1,62.7,56.0,4.33,4.38,2.73,446
16273,1.12,Ideal,G,VS2,60.9,56.0,6.7,6.74,4.09,8189
15772,1.24,Premium,I,SI2,62.8,58.0,6.88,6.79,4.28,4375
1851,1.59,Very Good,I,SI2,61.6,57.0,7.51,7.56,4.64,7835
21751,1.01,Very Good,G,SI1,60.2,58.0,6.5,6.59,3.94,4719
25172,0.62,Premium,G,SI1,59.3,58.0,5.6,5.56,3.31,1253
12171,1.0,Premium,D,SI1,59.6,57.0,6.54,6.44,3.87,5880
4503,0.36,Ideal,E,VS2,60.7,56.0,4.63,4.65,2.82,738
11626,0.72,Premium,D,SI1,60.4,59.0,5.77,5.72,3.47,2691
21291,0.52,Ideal,F,VS2,61.2,56.0,5.19,5.37,3.2,1625
2437,1.56,Ideal,G,VS1,61.3,56.0,7.46,7.51,4.59,14957
6303,0.31,Ideal,F,IF,61.5,55.0,4.34,4.37,2.68,1061
13707,0.7,Very Good,I,VS1,62.7,58.0,5.61,5.65,3.53,2288
15718,0.33,Premium,E,SI1,62.2,59.0,4.41,4.43,2.75,579
9025,0.43,Ideal,F,VVS2,61.9,56.0,4.82,4.87,3.0,1169
2670,0.32,Very Good,H,SI1,63.1,54.0,4.42,4.36,2.77,576
20255,0.4,Premium,F,VVS1,61.1,59.0,4.75,4.78,2.91,1263
13612,0.78,Premium,F,SI2,62.8,56.0,5.9,5.86,3.69,2200
3603,0.35,Ideal,D,SI1,62.3,57.0,4.5,4.52,2.81,644
5025,0.41,Very Good,D,SI1,63.1,59.0,4.71,4.7,2.97,1015
22513,0.7,Ideal,F,I1,62.1,57.0,5.67,5.64,3.52,1928
23799,0.32,Ideal,I,VS1,60.9,56.0,4.44,4.46,2.71,505
11828,1.09,Ideal,E,SI2,59.4,57.0,6.74,6.65,3.98,3760
26846,2.23,Premium,J,VS1,61.7,58.0,8.41,8.34,5.17,16025
11999,0.32,Good,G,VS1,63.2,55.0,4.37,4.39,2.77,645
12403,0.61,Ideal,E,VVS2,62.4,53.6,5.42,5.45,3.39,2907
21223,0.74,Ideal,G,SI1,61.3,57.0,5.81,5.83,3.57,3130
19400,1.31,Ideal,I,VS1,61.8,55.0,7.03,7.05,4.35,8611
19428,0.31,Ideal,H,VVS1,62.2,54.0,4.36,4.39,2.72,707
2313,1.36,Ideal,J,VVS2,61.9,56.0,7.16,7.13,4.42,6973
11712,1.08,Premium,F,SI2,62.3,58.0,6.55,6.52,4.07,4414
26461,0.7,Ideal,D,VS2,61.0,57.0,5.74,5.76,3.51,2833
6259,1.53,Very Good,G,SI2,62.1,61.0,7.28,7.3,4.53,8455
21937,1.56,Good,J,VS2,57.6,65.0,7.6,7.62,4.38,6966
24870,1.4,Premium,H,VS2,62.9,55.0,7.15,7.06,4.47,8847
20599,0.8,Ideal,E,SI2,61.0,55.0,6.0,6.03,3.67,2978
275,0.39,Ideal,G,VS2,62.5,54.0,4.67,4.7,2.93,857
23381,1.51,Good,D,VS2,59.8,65.0,7.36,7.43,4.42,12709
17683,0.56,Ideal,F,VVS2,61.1,57.0,5.32,5.35,3.25,2676
18071,0.33,Ideal,E,VS1,60.6,57.0,4.49,4.52,2.73,686
10435,2.28,Ideal,E,SI2,62.0,55.0,8.49,8.45,5.25,16969
981,0.43,Very Good,E,SI1,,56.0,4.82,4.8,3.05,894
13485,0.52,Ideal,G,VVS2,61.6,55.0,5.14,5.18,3.19,1957
19185,0.31,Premium,H,VVS1,62.6,58.0,4.29,4.33,2.7,707
524,1.04,Ideal,F,SI1,59.9,56.0,6.64,6.58,3.96,4403
110,0.41,Very Good,H,VVS2,62.0,56.0,4.77,4.81,2.97,873
159,0.51,Ideal,E,SI1,62.4,55.0,5.14,5.09,3.19,1443
24316,0.41,Premium,E,VS1,61.9,59.0,4.77,4.8,2.96,1079
7852,0.55,Ideal,D,VS2,60.2,56.0,5.33,5.38,3.22,2459
26588,0.34,Ideal,G,VVS2,62.1,55.0,4.48,4.44,2.77,995
15109,0.58,Ideal,E,VS2,61.7,57.0,5.35,5.42,3.32,1683
17829,1.17,Premium,I,SI1,62.6,58.0,6.71,6.64,4.18,4914
19878,2.01,Premium,I,VS2,60.3,62.0,8.13,8.08,4.89,15939
5907,0.31,Premium,G,VS2,61.2,59.0,4.36,4.4,2.68,471
2646,0.36,Premium,F,VVS2,62.7,58.0,4.51,4.55,2.84,766
3051,1.01,Fair,F,VS2,65.2,52.0,6.31,6.29,4.11,5090
5089,0.31,Very Good,G,VS2,62.9,56.0,4.28,4.34,2.71,544
19293,1.09,Premium,H,VS2,62.3,57.0,6.63,6.53,4.1,5993
2015,0.55,Ideal,G,VVS2,62.5,56.0,5.25,5.22,3.27,2129
8203,0.3,Good,D,VS2,63.1,58.0,4.26,4.3,2.7,568
16450,0.76,Ideal,H,VS2,61.4,57.0,5.85,5.88,3.6,3038
4575,0.32,Premium,D,SI1,58.9,60.0,4.49,4.47,2.64,756
12480,0.31,Ideal,H,VS1,61.7,57.0,4.32,4.34,2.67,544
17288,0.81,Ideal,H,SI2,63.0,57.0,5.94,5.9,3.73,2313
9574,0.52,Ideal,H,IF,61.4,56.0,5.19,5.23,3.2,2441
7484,0.3,Very Good,H,SI1,62.6,58.0,4.22,4.28,2.66,421
314,0.71,Premium,F,VS1,,58.0,5.71,5.67,3.57,2879
12394,2.02,Good,E,SI2,58.8,61.0,8.21,8.25,4.84,18236
7699,1.24,Ideal,J,SI1,61.9,56.0,6.95,6.88,4.28,5125
22193,1.23,Very Good,D,SI1,62.3,57.0,6.8,6.87,4.26,8079
11489,1.51,Premium,E,SI1,60.6,59.0,7.45,7.41,4.5,12738
868,1.5,Very Good,H,SI1,61.5,62.0,7.24,7.3,4.47,8791
22381,0.5,Good,E,SI1,64.0,56.0,5.03,4.9,3.18,1147
21094,1.01,Good,F,VVS2,63.6,60.0,6.31,6.36,4.03,6932
8689,0.51,Ideal,G,VVS2,61.6,56.0,5.12,5.14,3.16,1750
4547,0.36,Premium,I,VS2,62.7,59.0,4.58,4.54,2.86,648
3982,1.01,Good,E,VVS2,63.3,55.0,6.36,6.41,4.04,8976
18590,0.61,Premium,H,SI1,61.2,58.0,5.45,5.43,3.33,1588
8225,1.15,Ideal,G,SI1,61.7,56.0,6.72,6.76,4.16,5224
20636,0.32,Premium,G,VS2,60.8,59.0,4.41,4.44,2.69,561
16682,1.2,Very Good,G,SI2,62.1,56.0,6.79,6.87,4.24,5183
26285,2.51,Premium,J,SI1,59.6,60.0,8.84,8.79,5.25,17452
11928,1.77,Premium,I,VS1,,58.0,7.76,7.68,4.8,13085
4091,1.25,Ideal,J,VVS2,62.1,56.0,6.81,6.84,4.24,5980
4706,0.35,Ideal,F,IF,60.9,55.0,4.58,4.61,2.8,1312
16711,1.05,Ideal,G,VS2,62.2,54.0,6.53,6.55,4.07,7070
6206,2.06,Ideal,J,SI2,61.9,55.0,8.19,8.23,5.08,11234
17512,0.72,Good,F,SI1,63.1,56.0,5.67,5.68,3.58,2647
13322,0.52,Ideal,E,VS2,61.2,56.0,5.2,5.16,3.17,1947
2644,0.5,Very Good,H,VVS1,63.5,58.0,5.03,4.98,3.18,1838
15408,1.5,Good,J,VS1,,61.0,7.27,7.3,4.42,8347
24979,0.75,Ideal,J,VS2,61.5,54.0,5.87,5.9,3.62,2001
20567,1.05,Premium,F,VS1,61.0,58.0,6.6,6.55,4.01,7879
9485,1.53,Premium,F,SI2,60.9,60.0,7.5,7.37,4.53,7685
23655,0.31,Ideal,E,VS2,62.4,54.0,4.35,4.31,2.7,872
21772,0.32,Premium,G,VS2,61.1,58.0,4.42,4.45,2.71,561
4037,1.5,Good,F,VS2,63.6,59.0,7.13,7.22,4.56,10995
17777,0.3,Good,E,SI1,63.7,59.0,4.27,4.21,2.7,675
26202,0.31,Very Good,G,VVS1,62.6,61.0,4.28,4.31,2.69,816
24335,0.7,Good,D,VS2,,59.0,5.49,5.56,3.54,3087
21097,1.0,Premium,E,SI2,62.9,61.0,6.3,6.23,3.94,3450
19925,0.3,Very Good,G,VS1,62.1,60.0,4.24,4.3,2.65,605
10176,1.71,Premium,I,VS1,60.3,62.0,7.76,7.7,4.66,10055
14479,0.33,Premium,G,VS2,60.0,58.0,4.47,4.49,2.69,579
16431,0.52,Premium,G,VS1,61.1,58.0,5.19,5.16,3.16,1815
13314,0.6,Ideal,F,SI1,61.5,58.0,5.38,5.41,3.32,1646
18822,0.3,Very Good,F,VS1,59.8,59.0,4.3,4.43,2.61,704
3300,0.3,Good,E,SI1,63.6,57.0,4.22,4.24,2.69,526
16813,0.71,Ideal,E,VS1,62.4,56.0,5.75,5.7,3.57,2877
815,0.73,Ideal,F,VS2,62.6,56.0,5.77,5.74,3.6,2762
10693,0.31,Premium,D,SI1,61.4,58.0,4.34,4.39,2.68,571
25991,1.53,Ideal,J,VS2,61.4,58.0,7.35,7.43,4.54,7550
7305,1.01,Good,G,VS1,63.2,58.0,6.34,6.38,4.02,6499
8548,1.08,Premium,H,SI1,61.7,59.0,6.56,6.6,4.06,4740
15907,0.76,Ideal,H,VS2,62.7,57.0,5.82,5.86,3.66,2668
24596,1.01,Good,H,VS1,63.8,59.0,6.3,6.34,4.03,5416
11270,0.9,Very Good,G,SI1,63.3,56.0,6.08,6.11,3.86,3752
18460,0.41,Ideal,G,SI2,61.7,56.0,4.79,4.81,2.96,648
17809,1.03,Premium,E,VS1,59.6,59.0,6.59,6.57,3.92,7817
3924,0.7,Very Good,H,SI1,62.0,60.0,5.65,5.7,3.52,2048
11012,0.73,Ideal,G,SI1,62.1,54.0,5.81,5.76,3.59,2351
17065,2.11,Premium,I,SI2,,56.0,8.23,8.13,5.1,13701
12944,1.03,Very Good,J,VS1,63.4,58.0,6.36,6.42,4.05,4292
23864,1.02,Very Good,I,VS2,,59.0,6.57,6.62,3.91,4762
21311,0.31,Ideal,H,VS1,61.6,54.8,4.35,4.37,2.69,557
18714,0.55,Premium,E,VS2,61.5,56.0,5.28,5.25,3.24,1881
6645,0.28,Good,F,VS1,58.3,58.0,4.33,4.35,2.53,487
16236,1.14,Ideal,I,SI1,60.8,58.0,6.71,6.74,4.09,5096
10095,0.74,Good,H,VS2,57.5,57.0,5.94,6.01,3.44,2369
24162,1.7,Very Good,E,VS2,58.6,60.0,7.91,7.82,4.61,18107
9034,0.38,Ideal,F,VVS1,61.9,55.0,4.67,4.7,2.9,1096
3707,1.4,Premium,D,SI2,61.8,54.0,7.21,7.16,4.44,8419
6623,0.71,Ideal,E,SI1,61.6,53.0,5.79,5.73,3.55,2258
7082,0.31,Ideal,D,SI1,61.5,55.0,4.38,4.4,2.7,692
9500,0.76,Ideal,I,VS2,61.3,56.0,5.87,5.91,3.61,2793
18448,0.32,Good,D,SI1,63.1,56.0,4.34,4.38,2.75,589
5474,0.31,Very Good,E,VVS2,60.8,55.0,4.38,4.43,2.68,816
9014,0.51,Premium,G,SI1,62.4,58.0,5.07,5.13,3.18,1220
17516,0.28,Very Good,G,VVS1,60.7,56.0,4.27,4.29,2.6,586
12141,0.28,Very Good,E,VS1,62.8,60.0,4.16,4.21,2.63,434
25097,0.91,Premium,D,SI2,61.2,58.0,6.21,6.25,3.81,3958
23950,1.03,Ideal,E,SI1,62.1,56.0,6.43,6.48,4.01,5476
6556,0.42,Premium,I,SI1,61.2,60.0,4.82,4.78,2.94,803
3641,1.02,Very Good,H,SI2,58.3,61.0,6.57,6.63,3.85,4004
24081,1.5,Premium,H,VS2,62.2,58.0,7.27,7.36,4.55,10291
17884,0.58,Ideal,F,VVS2,61.9,56.0,5.35,5.38,3.32,2380
878,0.69,Ideal,G,SI2,62.7,54.0,5.71,5.64,3.56,1711
8650,2.18,Ideal,F,SI2,62.6,55.0,8.27,8.22,5.16,14277
21946,1.52,Very Good,G,VS2,62.4,56.0,7.26,7.36,4.56,11093
4277,1.71,Very Good,H,VS1,62.0,56.0,7.64,7.68,4.75,13904
15374,1.03,Ideal,D,SI1,61.2,55.0,6.51,6.57,4.0,5804
11041,1.13,Premium,G,IF,61.2,59.0,6.78,6.71,4.13,9698
6829,1.6,Premium,E,SI1,61.2,58.0,7.59,7.5,4.62,9229
785,0.38,Ideal,E,VVS2,61.9,57.0,4.65,4.63,2.87,1176
5094,0.3,Very Good,H,SI1,63.4,57.0,4.31,4.27,2.72,540
19183,1.09,Ideal,G,VS2,62.8,57.0,6.54,6.58,4.12,7292
11347,0.33,Fair,H,VVS2,65.1,59.0,4.4,4.32,2.84,922
17062,0.51,Good,D,SI1,64.0,58.0,5.06,5.03,3.23,1349
26117,0.32,Premium,G,VS2,61.0,59.0,4.46,4.42,2.71,720
